verification_status,reviews,polarity,tag
Trip Verified,"'london', 'milan', 'evening', 'outbound', 'flight', 'board', 'space', 'middle', 'seat', 'empty', 'boarding', 'group', 'number', 'worked', 'effectively', 'able', 'store', 'laptop', 'overhead', 'free', 'newspapers', 'available', 'jet', 'way', 'passengers', 'warmly', 'greeted', 'one', 'row', 'behind', 'emergency', 'exit', 'despite', 'numerous', 'requests', 'steward', 'woman', 'front', 'challenging', 'agreeing', 'bag', 'stored', 'overhead', 'steward', 'handled', 'politely', 'patiently', 'usual', 'board', 'trolley', 'service', 'didnt', 'use', 'flight', 'departed', '10', 'minutes', 'late', 'due', 'lengthy', 'taxi', 'way', 'due', 'head', 'wind', 'arrived', 'linate', '20', 'minutes', 'late', 'return', 'flight', 'could', 'challenge', 'due', 'italian', 'strike', 'full', 'flight', 'departed', 'time', 'landed', '15', 'minutes', 'early', 'cabin', 'crew', 'flight', 'excellent', 'especially', 'senior', 'stewardess', 'warm', 'friendly', 'towards', 'every', 'single', 'customer', 'outstanding', 'taken', 'aircraft', 'bussed', 't5', 'think', 'actually', 'saved', 'time', 'entrance', 'directly', 'passport', 'control', 'couple', 'good', 'flights'",0.16031746031746033,Positive
Trip Verified,"'connecting', 'flight', 'johannesburg', 'older', '737400', 'proper', 'business', 'class', 'seats', 'lots', 'legroom', 'pretake', 'drinks', 'offered', 'decent', 'meal', 'short', 'flight', 'everything', 'went', 'smoothly', 'service', 'good', 'boarding', 'main', 'flight', 'time', 'proceeded', 'smoothly', 'seated', 'upper', 'deck', 'forward', 'cabin', 'much', 'said', 'ba', 'yingyang', 'seat', 'configuration', 'seats', 'narrow', 'lack', 'privacy', 'aisle', 'seat', 'probably', 'main', 'complaint', 'lack', 'storage', 'personal', 'items', 'around', 'seat', 'however', 'seat', 'comfortable', 'position', 'white', 'company', 'bedding', 'excellent', 'aisle', 'centre', 'seats', 'rear', 'cabin', 'worked', 'well', 'couple', 'privacy', 'screen', 'left', 'centre', 'seat', 'shelf', 'personal', 'belongings', 'access', 'seat', 'require', 'stepping', 'another', 'passenger', 'service', 'flight', 'superb', 'welcome', 'boarding', 'continuing', 'throughout', 'flight', 'efficient', 'quick', 'respond', 'super', 'friendly', 'preflight', 'champagne', 'fruit', 'juice', 'offered', 'soon', 'seated', 'bar', 'service', 'soon', 'seat', 'belt', 'light', 'choice', '4', 'starters', '3', 'mains', '3', 'sweets', 'cheeseboard', 'decent', 'choice', 'wines', 'breakfast', 'offered', 'good', 'choice', 'although', 'happy', 'fruit', 'yoghurt', 'bread', 'could', 'complaints', 'respect', 'catering', 'a380', 'super', 'aircraft', 'quiet', 'without', 'doubt', 'major', 'feature', 'flight', 'fantastic', 'crew', 'connecting', 'flight', 'leeds', 'good', 'compared', 'south', 'african', 'flight', 'noticeable', 'economy', 'class', 'seats', 'spacing', 'empty', 'middle', 'seat', 'short', 'flight', 'still', 'full', 'meal', 'service', 'poor', 'aspect', 'trip', 'arrival', 'leeds', 'airport', 'seems', 'quite', 'rundown', 'escalator', 'working', 'staff', 'seen', 'one', 'arrival', 'still', 'waited', '30', 'minutes', 'luggage', 'come'",0.24412393162393164,Positive
Trip Verified,"'london', 'heathrow', 'los', 'angeles', 'nice', 'experience', 'read', 'reviews', 'slamming', 'ba', 'experience', 'check', 'lounge', 'board', 'flight', 'experience', 'fantastic', 'crew', 'flight', 'outstanding', 'attentive', 'food', 'good', 'great', 'good', 'seats', 'worked', 'well', 'comfy', 'seat', 'review', 'flight', 'crew', 'make', 'break', 'experience', 'crew', 'hit', 'home', 'run', 'flight', 'entertainment', 'worked', 'well', 'streaming', 'like', 'monitors', 'aa', 'good', 'job', 'one', 'world', 'route', 'well', 'would', 'take', 'ba', 'aa', 'airlines', 'good', 'job', 'longer', 'hauls'",0.6111111111111112,Positive
Trip Verified,"'cpt', 'definitely', 'getting', 'act', 'together', 'bas', 'galleries', 'lounge', 'spacious', 'good', 'selection', 'food', 'staff', 'actually', 'managed', 'make', 'group', 'boarding', 'work', 'upper', 'deck', 'still', 'one', 'better', 'bets', 'flying', 'club', 'world', 'thats', 'despite', 'ancient', 'yinyang', 'seats', 'tiny', 'ife', 'screen', 'appalling', 'resolution', 'new', 'bedding', 'certainly', 'helps', 'cushion', 'hard', 'seats', 'large', 'pillow', 'actually', 'feels', 'luxurious', 'dinner', 'service', 'according', 'new', 'cw', 'soft', 'design', 'meant', 'delays', 'plates', 'brought', 'passengers', 'individually', 'whole', 'think', 'works', 'triple', 'bread', 'roll', 'already', 'tray', 'means', 'bread', 'want', 'rather', 'served', 'dessert', 'breakfast', 'streamlined', 'staff', 'actually', 'paid', 'attention', 'request', 'cards', 'filled', 'takeoff', 'apart', 'inevitable', 'turbulence', 'flight', 'went', 'according', 'plan', 'touched', '30', 'minutes', 'ahead', 'schedule', 'good', 'flight', 'overall', 'old', 'style', 'business', 'class', 'experience'",0.1314110492681921,Positive
Trip Verified,"'sofia', 'belfast', 'via', 'london', 'legroom', 'sofia', 'heathrow', 'flight', 'terrible', 'tall', 'knees', 'pushing', 'seat', 'front', 'service', 'non', 'existent', 'unless', 'want', 'pay', 'inflated', 'prices', 'service', 'go', 'bad', 'delay', 'belfast', 'flight', 'allowed', 'reenter', 'lounge', 'plane', 'developed', 'fault', 'gone', 'security', '40', 'minutes', 'allowed', 'reenter', 'lounge', 'service', 'announcement', 'chaotic', 'contradicted', 'ba', 'sending', 'us', 'via', 'texts', 'delay', 'lasted', '2', 'hours', '55', 'minutes', 'short', 'enough', 'avoid', 'compensation', 'belfast', 'flight', 'lot', 'legroom', '3hour', 'flight', 'sofia', 'never', 'set', 'foot', 'airline'",-0.31999999999999995,Negative
Trip Verified,"'lima', 'gatwick', 'helpful', 'courteous', 'cabin', 'crew', 'seat', 'uncomfortable', 'flight', 'entertainment', 'system', 'derisory', 'screen', 'small', 'poor', 'condition', 'movies', 'shown', 'flight', 'magazine', 'unavailable', 'selection', 'movies', 'poor', 'touch', 'screen', 'failed', 'respond', 'correctly', 'times', 'occasionally', 'without', 'warning', 'increased', 'sound', 'level', 'maximum', 'without', 'touching', 'screen', 'handset', '12', 'hr', 'flight', 'rubbish', 'entertainment', 'system'",-0.061111111111111144,Negative
Trip Verified,"'inverness', 'auckland', 'via', 'singapore', 'british', 'airways', 'service', 'good', 'comfort', 'bad', '14', 'hour', 'leg', 'room', 'hour', 'flight', 'uncomfortable', 'regular', 'flyer', 'used', 'airlines', 'provide', 'much', 'space', 'long', 'haul', 'flights'",-0.04999999999999998,Negative
Trip Verified,"'seated', 'right', 'next', 'galley', 'lavatory', 'aisle', 'safety', 'talk', 'cabin', 'crew', 'metres', 'away', 'talking', 'loudly', 'irritating', 'initial', 'impression', 'disappointed', 'business', 'class', 'however', 'flight', 'found', 'one', 'female', 'crew', 'personable', 'offered', 'seat', 'two', 'back', 'provided', 'complimentary', 'travel', 'wallet', 'realise', 'socks', 'sleep', 'mask', 'available', 'needed', 'ask', 'pillow', 'menu', 'guide', 'cheap', 'paper', 'convenient', 'place', 'store', 'reference', 'later', 'ordinary', 'evening', 'meal', 'acceptable', 'soup', 'steakveg', 'fruits', 'ok', 'served', 'freezing', 'cold', 'cutlery', 'bed', 'ok', 'nowhere', 'store', 'spectacles', 'personal', 'needs', 'spectacles', 'asthma', 'puffer', 'water', 'bottle', 'breakfast', 'juice', 'cerealyoghurt', 'fine', 'single', 'poached', 'egg', 'like', 'rubber', 'ball', 'included', 'fish', 'patties', 'unpalatable', 'lavatory', 'spacious', 'allowed', 'room', 'change', 'clothes', 'ready', 'connecting', 'flight', 'overall', 'expected', 'better', 'level', 'attention', 'detail', 'upmarket', 'delivery', 'business', 'class', 'addition', 'feature', 'appreciated', 'able', 'stretch', 'sleep', 'ba', 'ground', 'staff', 'unable', 'link', 'second', 'flight', 'qf', '11', 'singapore', 'brisbane', 'insisting', 'needed', 'collect', 'luggage', 'leave', 'arrivals', 'recheck', 'next', 'flight', '73', 'mobility', 'problems', 'requiring', 'assistance', 'worry', 'arrived', 'singapore', 'kind', 'assistance', 'girl', 'arranged', 'take', 'special', 'transit', 'desk', 'problem', 'arranging', 'bags', 'forwarded', 'next', 'flight'",0.08293650793650793,Positive
Trip Verified,"'flight', 'ok', 'minor', 'delay', 'didnt', 'astonishing', 'wait', 'hour', 'drop', 'luggage', 'lyon', 'airport', 'training', 'new', 'ground', 'staff', 'time', 'continued', 'even', 'though', 'cue', 'became', 'pretty', 'huge', 'time', 'started', 'run', 'make', 'flight'",0.2893939393939394,Positive
Trip Verified,"'gatwick', 'barbados', 'return', 'normally', 'travel', 'ba', 'low', 'expectations', 'result', 'disappointed', 'sometimes', 'pleasantly', 'surprised', 'outbound', 'flight', 'par', 'course', 'reasonably', 'comfortable', 'seat', 'ok', 'cabin', 'crew', 'enough', 'look', 'us', 'make', 'flight', 'uneventful', 'however', 'flight', 'leave', 'bang', 'time', 'managed', 'land', 'barbados', 'virgin', 'flight', 'scheduled', 'leave', 'gatwick', 'five', 'minutes', 'us', 'result', 'got', 'arrivals', 'quickly', 'return', 'flight', 'week', 'later', 'managed', 'reinforce', 'low', 'expectations', 'ba', 'one', 'poorer', 'flights', 'experienced', 'last', 'years', 'travel', 'west', 'east', 'crew', 'specifically', 'one', 'lady', 'looking', 'part', 'cabin', 'somehow', 'feel', 'rush', 'every', 'part', 'drinks', 'meal', 'service', 'becomes', 'ordeal', 'pre', 'departure', 'drinks', 'missed', 'seats', 'left', 'hand', 'side', 'pe', 'cabin', 'big', 'deal', 'irritating', 'non', 'less', 'bread', 'served', 'dinner', 'despite', 'butter', 'plate', 'presume', 'missed', 'wife', 'ordered', 'veggie', 'meal', 'served', 'ten', 'minutes', 'everyone', 'else', 'fine', 'however', 'crew', 'serving', 'remaining', 'meals', 'continual', 'dialogue', 'across', 'two', 'aisles', 'selections', 'respective', 'trolleys', 'reached', 'row', 'somehow', 'thought', 'would', 'good', 'idea', 'try', 'pass', 'hot', 'tray', 'chicken', 'gravy', 'across', 'four', 'middle', 'seats', 'result', 'red', 'hot', 'gravy', 'spilled', 'wifes', 'remaining', 'food', 'lap', 'although', 'fortunately', 'napkin', 'place', 'absorbed', 'liquid', 'also', 'spilled', 'kindle', 'thankfully', 'cover', 'closed', 'brief', 'apology', 'given', 'without', 'sincerity', 'suspect', 'blissfully', 'unaware', 'obvious', 'mistake', 'made', 'wifes', 'wine', 'replaced', 'rest', 'dinner', 'landed', 'time', 'good', 'thing', 'overall', 'return', 'flight', 'extremely', 'poor'",0.08480392156862743,Positive
Trip Verified,"'marseille', 'london', 'generally', 'annoyed', 'quality', 'service', 'believe', 'pay', 'glass', 'water', 'slice', 'lemon', 'ba', 'flight', 'realised', 'forgot', 'big', 'duty', 'free', 'bag', 'plane', 'passport', 'control', 'went', 'ba', 'helpdesk', 'staff', 'sent', 'terminal', '5', 'lost', 'found', 'pick', 'bag', 'even', 'luckily', 'decided', 'stop', 'way', 'lost', 'found', 'terminal', '3', 'friendly', 'lost', 'found', 'staff', 'ba', 'staff', 'nicely', 'explained', 'point', 'go', 'called', 'agents', 'help'",0.21805555555555553,Positive
Trip Verified,"'cabin', 'crew', 'flight', 'ba035', 'london', 'chennai', 'efficient', 'best', 'take', 'care', 'clients', 'tell', 'would', 'write', 'review', 'keep', 'good', 'service', 'thanks'",0.6333333333333333,Positive
Trip Verified,"'gatwick', 'malaga', 'check', 'fairly', 'quick', 'check', 'area', 'gatwick', 'quite', 'nice', 'although', 'failing', 'general', 'upkeep', 'whole', 'area', 'needed', 'vacuuming', 'stains', 'signs', 'chewing', 'gum', 'carpets', '’', 'going', 'look', 'better', 'normal', 'airport', 'flooring', 'lounge', 'gatwick', 'really', 'nice', 'whilst', 'busy', 'still', 'available', 'comfy', 'desk', 'style', 'chairs', 'suit', 'food', 'drink', 'offering', 'good', 'tasty', 'varied', 'board', 'lucky', 'able', 'book', 'exit', 'row', 'actually', 'makes', 'seats', 'better', 'club', 'opinion', 'food', 'drinks', 'service', 'fairly', 'slow', 'although', 'near', 'front', '’', 'problem', 'food', 'offering', 'fairly', 'poor', 'really', 'couple', 'sandwiches', 'snacks', 'drinks', 'selection', 'better', 'nice', 'near', 'end', 'flight', 'given', 'free', 'glass', 'champagne', 'silver', 'member', '’', 'expect', '’', 'sure', '’', 'bottle', 'use', 'nice', 'gesture', 'show', 'frequent', 'flyers', 'still', 'wifi', 'wifi', 'based', 'flight', 'entertainment', 'offered', 'priority', 'bag', 'tags', 'usual', 'kind', 'irrelevant', 'bag', 'took', 'quite', 'long', 'time', 'come', 'preceded', 'dozens', 'non', 'priority', 'bags', 'overall', 'decent', 'flight', 'good', 'value', 'paid', 'using', 'avios', 'silver', 'getting', 'lounge', 'access', 'free', 'seat', 'selection', 'massive', 'plus'",0.24803921568627446,Positive
Trip Verified,"'boston', 'london', 'heathrow', 'excited', 'experience', 'a380', 'first', 'time', 'paid', 'steep', '91', 'seat', 'selection', 'upper', 'deck', 'comfortable', 'storage', 'cabin', 'beneath', 'window', 'seat', 'standard', 'one', 'comfortable', 'boarding', 'efficiently', 'managed', 'large', 'aircraft', 'never', 'massive', 'crowd', 'front', 'gate', 'inflight', 'service', 'outbound', 'leg', 'less', 'ideal', 'food', 'mediocre', 'best', 'worth', 'losing', 'sleep', 'serious', 'bumps', 'along', 'way', 'midflight', 'a380', 'massive', 'easily', 'absorbed', 'return', 'b777', 'flight', 'full', 'almost', 'full', 'inflight', 'service', 'food', 'served', 'remarkably', 'better', 'outbound', 'journey', 'baggage', 'drop', 'area', 'however', 'disaster', 'none', 'machines', 'worked', 'single', 'kind', 'hearted', 'person', 'assisting', 'passengers', 'boarding', 'orderly', 'outbound', 'inbound', 'ife', 'good', 'good', 'long', 'haul', 'carriers', 'legs', 'similar', 'cabin', 'crew', 'food', 'would', 'scored', 'higher'",0.24876373626373624,Positive
Trip Verified,"'london', 'cape', 'town', 'first', 'first', 'taste', 'new', 'soft', 'product', 'still', 'unfortunately', '30', 'yearold', '747', 'hadnt', 'refurbishment', 'showing', 'age', 'wardrobe', 'door', 'thats', 'falling', 'hinges', 'nontouch', 'touch', 'screen', 'cupboard', 'door', 'washroom', 'wont', 'stay', 'shut', 'dont', 'pass', 'muster', 'first', 'blemish', 'impression', 'positive', 'changes', 'onboard', 'service', 'young', 'mixed', 'fleet', 'crew', 'reasonable', 'job', 'served', 'drinks', 'food', 'efficiently', 'without', 'wait', 'reviewers', 'complained', 'care', 'also', 'taken', 'preparing', 'plating', 'food', 'nothing', 'overcooked', 'even', 'beef', 'decent', 'bedding', 'also', 'improved', 'good', 'quality', 'duvet', 'large', 'pillow', 'ife', 'remains', 'lowres', 'screen', 'quality', 'new', 'headphones', 'uncomfortable', 'worn', 'duration', 'single', 'film', 'goodies', 'bag', 'much', 'better', 'worth', 'taking', 'home', 'overall', 'pretty', 'good', 'flight', 'remains', 'seen', 'ba', 'longinthetooth', 'first', 'class', 'new', 'club', 'suites', 'launched'",0.14566197691197688,Positive
Trip Verified,"'review', 'specifically', 'aimed', 'excellent', 'cabin', 'crew', 'ba', '174', 'jfk', 'new', 'york', 'heathrow', 'tue', '14th', 'may', 'travelling', 'back', 'new', 'york', 'following', 'days', 'break', '11', 'girlfriends', 'check', 'boarding', 'schedulehowever', 'identified', 'technical', 'problem', 'captain', 'advised', 'passengers', 'assistance', 'required', 'rectify', 'issue', 'resulted', 'hours', 'delay', 'leaving', 'ny', 'despite', 'annoying', 'delay', 'cabin', 'crew', 'made', 'friendly', 'polite', 'couldnt', 'enough', 'ensure', 'journey', 'comfortable', 'enjoyable', 'exceptional', 'even', 'serving', 'section', 'hope', 'information', 'passed'",0.20119949494949493,Positive
Trip Verified,"'london', 'aberdeen', 'boarding', 'flight', 'forced', 'check', 'bag', 'gate', 'apparently', 'flight', 'full', 'boarding', 'group', '5', 'traveling', 'permitted', 'allowance', 'discussed', 'lady', 'boarding', 'gate', 'saw', 'people', 'boarding', 'tax', 'free', 'bags', 'top', 'bags', 'almost', 'last', 'plane', 'free', 'spaces', 'accommodate', 'bags', 'happy', 'permitted', 'allowance'",0.275,Positive
Trip Verified,"'gatwick', 'dubrovnik', 'overcrowded', 'lounges', 'business', 'class', 'seats', 'economy', 'middle', 'seat', 'empty', 'lgw', 'lounge', 'opens', 'one', 'hr', 'eu', 'flights', 'morning', 'met', 'large', 'queue', 'frequent', 'flyers', '’', 'get', 'free', 'baggage', 'anymore', 'long', 'haul', 'cheap', 'tickets'",0.13775510204081634,Positive
Trip Verified,"'paid', 'extra', '£500', 'two', 'premium', 'economy', 'seats', 'long', 'haul', 'flight', 'disappointed', 'seat', 'felt', 'small', 'shabby', 'tv', 'screen', 'small', 'dark', 'tried', 'adjust', 'still', 'unwatchable', 'whole', 'experience', 'poor', 'premium', 'way', 'return', 'flight', 'code', 'share', 'japan', 'airines', 'premium', 'whole', 'different', 'experience', 'would', 'happy', 'pay', 'premium', 'seats', 'would', 'advise', 'avoid', 'british', 'airways', 'premium', 'economy', 'far', 'premium', 'felt', 'complete', 'waste', '£500'",-0.04333333333333333,Negative
Trip Verified,"'faro', 'heathrow', 'flight', 'good', 'issues', 'yet', 'baggage', 'collection', 'disaster', 'fly', 'club', 'first', 'time', 'without', 'fail', 'baggage', 'always', 'last', 'spoke', 'ba', 'desk', 'clueless', 'idea', 'happens', 'stop', 'correct', 'happened', 'flight', 'shambles', 'disgrace', 'waited', '39', 'mins', 'got', 'cases', 'heathrow', 'unacceptable', 'kit', 'using', 'avoid', 'costs'",0.25,Positive
Trip Verified,"'vancouver', 'london', 'excellent', 'flight', 'ba', 'travel', 'route', 'several', 'times', 'year', 'generally', 'ba', 'much', 'better', 'ac', 'especially', 'flight', 'ba', 'way', 'ahead', 'competition', 'seats', 'comfortable', 'food', 'pretty', 'good', 'economy', 'decent', 'wine', 'flight', 'crew', 'simply', 'outstanding', 'professional', 'smiling', 'friendly', 'embodied', 'ba', 'best'",0.4159722222222222,Positive
Trip Verified,"'gatwick', 'tenerife', 'wrong', 'lounge', 'really', 'overcrowded', 'food', 'plane', 'pretty', 'horrid', 'left', 'paid', 'travelling', 'business', 'class', 'allocated', 'four', 'rows', 'away', 'partner', 'normal', 'procedure', 'apparently', 'top', '£2000', 'six', 'night', 'holiday', 'paid', 'another', 'hundred', 'pounds', 'plus', 'sit', 'partner', 'total', 'madness', 'airline', 'self', 'destruct', 'button', 'shamehave', 'booked', 'norwegian', 'next', 'flights', 'barcelona', 'buenos', 'aires', 'even', 'bother', 'look', 'ba'",0.06666666666666667,Positive
Trip Verified,"'washington', 'london', 'travelled', 'washington', 'heathrow', '230419', 'first', 'class', 'wasnt', 'overly', 'impressed', 'although', 'concorde', 'room', 'relaxing', 'comfortable', 'bar', 'staff', 'mixture', 'attentive', 'somewhat', 'dismissive', 'cabin', 'crew', 'polite', 'quite', 'surgical', 'manner', 'gave', 'overall', 'impression', 'cold', 'clinical', 'approach', 'return', 'journey', 'couldnt', 'different', 'ba', 'lounge', 'well', 'presented', 'fantastic', 'choice', 'food', 'drink', 'hilight', 'return', 'flight', 'engaging', 'nature', 'cabin', 'crew', 'nothing', 'short', 'amazing', 'offered', 'usual', 'amenities', 'upon', 'boarding', 'set', 'flight', 'apart', 'start', 'happy', 'friendly', 'nature', 'crew', 'absolutely', 'nothing', 'much', 'trouble', 'took', 'time', 'chat', 'showed', 'real', 'general', 'interest', 'talked', 'demeanour', 'perfect', 'professional', 'yet', 'relaxing', 'engaging', 'approach', 'fantastic', 'sense', 'humour', 'seemed', 'genuinely', 'delighted', 'assist', 'mixed', 'levels', 'service', 'ba', 'always', 'flying', 'virgin', 'think', 'ba', 'need', 'track', 'staff', 'member', 'use', 'model', 'future', 'cabin', 'crew', 'training'",0.26875,Positive
Trip Verified,"'rome', 'fiumicino', 'london', 'city', 'ba', 'cityflyer', 'service', 'wait', 'check', 'aircraft', 'full', 'pushed', 'back', 'early', 'arrived', 'early', 'route', 'still', 'complimentary', 'refreshments', 'economy', 'including', 'wine', '–', 'great', 'bonus', 'pleasant', 'surprise', 'cabin', 'service', 'pleasant', 'professional', 'really', 'excellent', 'flight'",0.4216666666666667,Positive
Trip Verified,"'london', 'shanghai', 'disappointing', 'business', 'class', 'flown', 'long', 'time', 'plane', 'old', 'worn', 'dirty', 'crumbs', 'food', 'seat', 'floor', 'previous', 'flight', 'took', '2', 'hours', 'drinks', 'service', 'reach', 'seat', 'take', 'food', 'followed', 'shortly', 'cooked', 'seemed', 'short', 'staff', 'however', 'made', 'really', 'angry', 'people', 'cabin', 'drinks', 'food', 'beds', 'turned', '’', 'even', 'offered', 'drink', 'service', 'exceptionally', 'poor', 'flying', 'home', 'tomorrow', 'looking', 'forward', 'flight', 'gold', 'card', 'holder', 'might', 'thought', 'ba', 'would', 'check', 'frequent', 'fliers', 'looked', '’', 'return', 'using', 'airlines', 'one', 'world', 'group', 'long', 'haul', 'trips', 'cathay', 'jal', 'finnair', 'reason', '’', 'given', 'one', 'star', 'managed', 'sleep', 'quite', 'well', 'bedding', 'pillows', 'good', 'ultimately', 'though', 'sorry', 'ba', 'good', 'enough'",-0.07916666666666666,Negative
Trip Verified,"'customer', 'service', 'horrible', 'lost', 'bags', 'sit', 'london', '25', 'days', 'wearing', 'clothing', 'fly', '3', 'hours', 'barcelona', '14', 'day', 'cruise', 'pretty', 'much', 'lost', 'hope', 'reunited', 'bags', 'go', 'spent', 'much', 'trip', 'celebrate', 'husbands', '60th', 'birthday', '5th', 'wedding', 'anniversary', 'supposed', 'trip', 'lifetime', 'really', 'trying', 'make', 'light', 'things', 'getting', 'bags', 'today', 'friday', 'left', 'tuesday', 'seattle', 'heartbreaking', 'one', 'single', 'person', 'british', 'airways', 'handled', 'kind', 'urgency', 'empathy', 'matter', 'one', 'customer', 'service', 'agent', 'even', 'asked', 'would', 'ok', 'getting', 'heathrow', 'pick', 'truly', 'worst', 'customer', 'experience', 'ive'",0.06989795918367347,Positive
Trip Verified,"'london', 'city', 'zurich', 'fly', 'route', 'lot', 'around', '8', 'times', 'per', 'year', 'flight', 'delayed', 'initially', 'hour', 'kept', 'date', 'via', 'app', 'disappointed', 'around', '45', 'minutes', 'flight', 'one', 'crew', 'member', 'came', 'card', 'hands', 'wishing', 'happy', 'birthday', 'followed', 'bottle', 'champagne', 'brandy', 'etc', 'totally', 'unexpected', 'made', 'day', 'thanks', 'crew'",0.19166666666666668,Positive
Trip Verified,"'booked', 'flight', 'bucharest', 'london', 'return', 'airport', 'informed', 'us', 'flight', 'delayed', '5', 'hours', '8am', '1pm', 'another', '1', 'hour', 'half', '230', 'pm', 'lost', 'money', 'paid', 'bus', 'tickets', 'would', 'refund', 'returning', 'bucharest', 'flight', 'delayed', 'inform', 'us', 'understand', 'unforeseen', 'situation', 'happen', 'never', 'seen', 'poorly', 'prepared', 'company', 'life'",-0.2833333333333333,Negative
Trip Verified,"'london', 'calgary', 'thank', 'james', 'club', 'world', 'flight', 'attendant', 'ba', '0103', 'april', '15', '2019', 'service', 'impeccable', 'attentive', 'delightful', 'thoroughly', 'enjoyed', 'flight'",0.5700000000000001,Positive
Trip Verified,"'vancouver', 'london', 'upgraded', 'business', 'class', 'airport', 'staff', 'absolutely', 'delightful', 'fabulous', 'trip', 'really', 'could', 'helpful', 'would', 'recommend'",0.5333333333333333,Positive
Not Verified,"'miami', 'london', 'heathrow', 'british', 'airways', 'top', 'deck', '747', 'one', 'experienced', 'one', 'new', 'crew', 'members', 'perfect', 'welcome', 'appreciated', 'method', 'selecting', 'breakfast', 'starter', 'settled', 'slept', 'better', 'expected', 'ontime', 'arrival', 'aa', 'arrivals', 'lounge', 'quiet', 'good', 'showers'",0.412396694214876,Positive
Trip Verified,"'houston', 'london', 'plane', 'left', 'hour', 'late', 'engineer', 'dealt', 'problem', '’', 'problem', 'like', 'travelling', 'safely', 'thought', 'well', '’', 'sure', '’', 'booked', 'aisle', 'seat', 'online', 'appears', 'window', 'missed', 'airline', 'meal', 'realised', 'buzzed', 'steward', 'requested', 'sandwich', 'water', 'explaining', 'problem', 'fetched', 'sandwich', 'various', 'bits', '’', 'scrabbled', 'together', 'kitchen', 'later', 'liquid', 'refreshment', 'cane', 'round', 'neighbour', 'requested', 'water', 'reach', 'across', 'drink', 'helped', 'drink', 'left'",0.06249999999999999,Positive
Trip Verified,"'london', 'delhi', 'worst', 'business', 'class', 'trip', 'us', 'seats', 'much', 'smaller', 'business', 'class', 'singapore', 'air', 'thai', 'international', 'eva', 'air', 'qantas', 'seated', 'together', 'surname', 'mr', 'mrs', 'moved', 'privacy', 'middle', 'seats', 'one', 'tiny', 'drawer', 'storage', 'shoes', 'ipad', 'makeup', 'sponge', 'bag', 'book', 'etc', 'filmtv', 'selection', 'limited', 'choice', '’', 'working', 'food', 'poor', 'main', 'course', 'congealed', 'basic', 'dessert', 'pathetic', 'tea', 'coffee', 'chocolates', 'offered', 'us', 'breakfast', 'jam', 'croissant', 'nobody', 'came', 'round', 'flight', 'offering', 'extra', 'water', 'beverages', 'crew', '’', 'put', 'one', 'pays', 'business', 'class', 'one', 'expects', '’', 'get', 'would', 'never', 'choose', 'travel', 'ba'",-0.20873015873015874,Negative
Trip Verified,"'bucharest', 'london', 'flight', 'british', 'airways', '7', 'hours', 'delayed', 'european', 'destination', 'london', 'applied', 'compensation', 'delay', 'initially', 'informed', 'eu', 'regulations', 'would', 'receive', '400', 'euros', 'compensation', 'informed', '4', 'days', 'later', 'error', 'longer', 'getting', 'compensated', 'british', 'airways', 'argued', 'sickness', 'crew', 'member', 'considered', 'extraordinary', 'circumstances', 'comparable', 'weather', 'issues', 'therefore', 'compensate', 'passengers', 'flight', 'however', 'court', 'precedence', 'cases', 'clearly', 'show', 'crew', 'sickness', 'considered', 'extraordinary', 'circumstance', 'airlines', 'responsibility', 'contingency', 'strategy', 'cases', 'compensate', 'talked', 'manager', 'customer', 'service', 'told', 'nothing', 'policy', 'believe', 'legal', 'basis', 'british', 'airways', 'compensated', 'customer', 'service', 'reasons', '7', 'hour', 'delay', 'within', 'europe', 'significant', 'many', 'times', 'picked', 'fly', 'british', 'airways', 'based', 'expectations', 'good', 'customer', 'service', 'case', 'anything', 'going', 'wrong', 'experience', 'proved', 'worth', 'investing', 'extra', 'money', 'flying', 'british', 'airways'",0.16535087719298244,Positive
Trip Verified,"'london', 'heathrow', 'bengaluru', 'found', 'crew', 'friendly', 'even', 'humorous', 'whenever', 'airhostesses', 'passed', 'aisle', 'seat', 'next', 'aisle', 'would', 'exchange', 'friendly', 'comments', 'almost', 'always', 'lead', 'muffled', 'laughs', 'one', 'air', 'hostess', 'admitted', 'enjoyed', 'conversations', 'made', 'stress', 'work', 'lighter'",0.35,Positive
